8.182,8.189,8.033,2218.869,73.880,79.174,54.439,-1.000
7.018,7.024,7.831,2214.573,64.881,72.839,50.583,-1.000
6.493,6.498,7.565,2213.658,62.081,66.947,52.349,1.000
5.227,5.232,7.098,2209.789,57.721,61.561,49.185,-1.000
2.549,2.554,6.190,2200.413,49.453,56.418,43.308,-1.000
-0.467,-0.461,4.859,2190.448,34.264,47.146,40.463,-1.000
-2.893,-2.888,3.310,2183.516,20.736,34.817,40.240,-1.000
-3.156,-3.151,2.018,2185.604,22.250,25.750,47.437,1.000
-5.004,-5.000,0.614,2179.982,18.938,20.641,41.774,-1.000
-6.654,-6.650,-0.839,2175.152,18.533,19.907,40.961,-1.000
-8.202,-8.198,-2.311,2170.548,9.890,15.787,39.893,-1.000
-10.527,-10.523,-3.953,2162.442,9.190,12.538,36.192,-1.000
-12.647,-12.643,-5.691,2155.288,10.146,9.742,34.978,-1.000
-13.721,-13.717,-7.296,2152.372,15.191,11.509,37.374,1.000
-14.109,-14.105,-8.658,2151.668,23.219,16.185,38.994,1.000
-11.910,-11.906,-9.308,2160.985,38.052,25.487,49.988,1.000
-10.899,-10.895,-9.625,2163.657,46.716,35.996,46.709,-1.000
-12.579,-12.575,-10.215,2154.588,43.331,42.700,38.396,-1.000
-15.682,-15.679,-11.308,2140.475,24.237,38.095,33.607,-1.000
-19.390,-19.387,-12.924,2124.984,9.966,25.845,30.516,-1.000
-24.331,-24.328,-15.205,2105.229,4.346,12.850,26.455,-1.000
-36.612,-36.608,-19.485,2055.759,3.077,5.796,17.047,-1.000
-48.729,-48.725,-25.333,2010.610,1.922,3.115,15.108,-1.000
-52.353,-52.349,-30.737,2002.713,10.805,5.268,30.618,1.000
-56.981,-56.978,-35.985,1987.482,16.438,9.722,28.134,-1.000
-59.825,-59.821,-40.752,1977.885,21.064,16.102,28.483,1.000
-67.479,-67.475,-46.097,1945.963,13.202,16.901,22.972,-1.000
-70.967,-70.963,-51.070,1931.952,11.785,15.350,27.287,1.000
-73.590,-73.587,-55.573,1919.688,9.266,11.418,26.641,-1.000
-72.460,-72.456,-58.950,1921.322,14.232,11.761,32.425,1.000
-68.320,-68.317,-60.823,1932.558,20.224,14.574,37.880,1.000
-64.292,-64.289,-61.516,1940.072,27.952,20.803,37.893,1.000
-61.645,-61.642,-61.542,1939.895,31.665,26.614,36.162,-1.000
-58.246,-58.243,-60.882,1942.380,33.253,30.957,37.700,1.000
-57.129,-57.126,-60.131,1934.800,31.984,32.301,34.523,-1.000
-55.255,-55.253,-59.155,1931.200,37.899,34.379,35.445,1.000
-52.322,-52.319,-57.788,1932.293,44.782,38.222,37.715,1.000
-49.077,-49.074,-56.045,1934.486,54.825,45.835,38.688,1.000
-48.801,-48.799,-54.596,1924.137,52.148,50.585,34.064,-1.000
-48.065,-48.063,-53.290,1917.088,46.904,51.292,34.008,-1.000
-48.233,-48.231,-52.278,1906.992,35.201,44.751,31.986,-1.000
-52.564,-52.563,-52.335,1880.411,22.361,34.822,25.887,-1.000
-54.072,-54.071,-52.682,1868.068,18.318,25.293,29.792,1.000
-54.307,-54.305,-53.007,1861.222,20.424,20.368,30.802,1.000
-54.502,-54.500,-53.305,1854.024,28.617,22.453,29.920,-1.000
-54.472,-54.470,-53.538,1847.393,26.878,25.307,29.290,-1.000
-55.179,-55.178,-53.866,1837.325,21.195,25.563,27.381,-1.000
-51.501,-51.500,-53.393,1845.670,26.803,24.959,38.834,1.000
-47.561,-47.560,-52.226,1853.203,34.991,27.663,40.163,1.000
-44.468,-44.467,-50.674,1855.989,44.826,35.540,39.123,-1.000
-45.743,-45.742,-49.688,1840.273,33.366,37.728,32.092,-1.000
-42.417,-42.416,-48.233,1845.688,34.347,37.513,42.208,1.000
-38.749,-38.748,-46.336,1851.719,41.445,36.386,43.586,1.000
-36.325,-36.324,-44.334,1852.013,57.404,44.398,41.928,-1.000
-35.025,-35.024,-42.472,1847.975,59.476,52.775,40.064,-1.000
-35.324,-35.324,-41.042,1838.110,50.615,55.831,37.057,-1.000
-37.851,-37.850,-40.404,1820.273,34.596,48.229,32.885,-1.000
-38.281,-38.280,-39.979,1813.056,22.533,35.914,36.100,1.000
-36.261,-36.260,-39.235,1816.267,23.792,26.974,41.300,1.000
-34.607,-34.606,-38.310,1816.981,33.672,26.666,40.666,-1.000
-33.825,-33.825,-37.413,1813.661,36.127,31.197,38.954,-1.000
-33.789,-33.789,-36.688,1807.427,28.024,32.608,37.168,-1.000
-33.462,-33.462,-36.043,1802.912,21.536,28.562,37.005,-1.000
-34.904,-34.904,-35.815,1791.211,12.963,20.841,33.206,-1.000
-35.866,-35.866,-35.825,1782.451,11.005,15.168,32.806,-1.000
-36.216,-36.216,-35.903,1776.587,8.662,10.877,32.795,-1.000
-39.136,-39.136,-36.550,1759.901,8.686,9.451,27.648,-1.000
-39.533,-39.532,-37.146,1754.814,10.272,9.207,32.999,1.000
-44.022,-44.022,-38.521,1732.080,6.965,8.641,26.290,-1.000
-50.890,-50.890,-40.995,1700.826,6.786,8.008,22.238,-1.000
-51.463,-51.463,-43.088,1697.658,14.235,9.329,34.221,1.000
-51.648,-51.647,-44.800,1694.198,26.032,15.684,33.793,-1.000
-53.707,-53.707,-46.582,1681.432,33.353,24.540,30.596,-1.000
-55.733,-55.732,-48.412,1668.642,27.024,28.803,29.372,-1.000
-58.878,-58.877,-50.505,1650.951,17.237,25.871,26.891,-1.000
-64.110,-64.110,-53.226,1624.784,11.975,18.745,23.533,-1.000
-71.611,-71.611,-56.903,1590.076,6.037,11.750,20.260,-1.000
-64.713,-64.713,-58.465,1616.904,23.069,13.694,44.372,1.000
-54.783,-54.783,-57.728,1650.623,46.441,25.182,49.576,1.000
-49.694,-49.694,-56.122,1659.245,66.555,45.355,45.559,-1.000
-45.031,-45.031,-53.903,1665.453,69.920,60.972,45.717,1.000
-39.062,-39.061,-50.935,1677.126,70.705,69.060,48.347,1.000
-35.352,-35.352,-47.818,1679.004,74.224,71.617,46.448,-1.000
-31.532,-31.532,-44.561,1682.392,76.476,73.802,47.256,1.000
-26.697,-26.697,-40.988,1690.845,77.530,76.077,49.628,1.000
-23.913,-23.913,-37.573,1691.013,78.775,77.594,47.593,-1.000
-22.399,-22.399,-34.538,1687.199,77.384,77.897,46.130,-1.000
-21.620,-21.620,-31.955,1681.889,72.099,76.086,45.079,-1.000
-26.923,-26.923,-30.948,1652.610,58.001,69.161,36.699,-1.000
-29.828,-29.828,-30.724,1637.030,47.322,59.141,38.581,1.000
-29.812,-29.812,-30.542,1634.803,38.355,47.893,42.401,1.000
-30.190,-30.190,-30.471,1630.265,39.005,41.561,41.364,-1.000
-30.561,-30.561,-30.489,1625.487,38.865,38.742,40.748,-1.000
-30.411,-30.411,-30.474,1622.691,38.451,38.774,40.958,1.000
-29.608,-29.608,-30.301,1622.241,40.452,39.256,41.766,1.000
-26.614,-26.614,-29.563,1630.414,44.831,41.244,46.494,1.000
-22.120,-22.120,-28.075,1643.573,53.162,46.148,50.437,1.000
-15.966,-15.966,-25.653,1662.292,66.048,54.680,55.040,1.000
-10.490,-10.490,-22.620,1676.748,76.706,65.305,55.916,1.000
-5.271,-5.270,-19.150,1689.769,85.015,75.923,57.445,1.000
-1.380,-1.380,-15.596,1697.366,87.337,83.019,56.766,-1.000
1.151,1.151,-12.247,1700.207,87.379,86.577,55.321,-1.000
4.454,4.454,-8.907,1707.668,88.605,87.774,58.190,1.000
7.981,7.981,-5.529,1716.779,91.206,89.063,60.234,1.000
10.437,10.437,-2.336,1721.952,94.223,91.345,59.552,-1.000
13.495,13.495,0.830,1730.632,96.407,93.946,62.228,1.000
16.899,16.899,4.044,1741.274,96.754,95.795,64.573,1.000
19.941,19.941,7.223,1750.743,98.801,97.321,65.693,1.000
20.147,20.147,9.808,1748.905,90.993,95.516,58.814,-1.000
20.553,20.553,11.957,1749.664,85.735,91.843,59.914,1.000
20.177,20.177,13.601,1748.246,76.182,84.303,58.288,-1.000
19.913,19.913,14.864,1748.390,73.369,78.429,58.967,1.000
17.900,17.900,15.471,1741.887,60.043,69.865,53.304,-1.000
15.025,15.025,15.382,1732.981,44.393,59.268,49.741,-1.000
10.435,10.435,14.393,1717.991,22.027,42.154,43.534,-1.000
5.723,5.723,12.659,1703.831,9.041,25.154,40.998,-1.000
1.202,1.202,10.367,1691.200,2.014,11.027,39.119,-1.000
-0.650,-0.650,8.164,1689.897,9.400,6.818,45.157,1.000
-3.258,-3.258,5.879,1684.165,12.209,7.875,42.086,-1.000
-8.548,-8.548,2.994,1666.623,11.944,11.184,34.878,-1.000
-11.908,-11.908,0.014,1657.795,7.655,10.603,37.294,1.000
-17.121,-17.121,-3.413,1640.564,5.061,8.220,32.201,-1.000
-20.605,-20.605,-6.852,1630.766,8.067,6.928,33.654,1.000
-21.308,-21.308,-9.743,1631.724,12.909,8.679,39.812,1.000
-22.072,-22.072,-12.209,1630.456,19.440,13.472,38.824,-1.000
-21.497,-21.497,-14.067,1633.464,25.669,19.339,41.959,1.000
-20.284,-20.284,-15.310,1637.633,30.382,25.164,43.703,1.000
-21.861,-21.861,-16.620,1628.885,27.723,27.925,37.276,-1.000
-24.014,-24.014,-18.099,1618.177,21.511,26.538,34.935,-1.000
-26.488,-26.488,-19.777,1606.604,8.820,19.351,32.912,-1.000
-29.889,-29.889,-21.799,1591.520,6.104,12.145,29.820,-1.000
-31.009,-31.009,-23.641,1586.493,12.766,9.230,34.353,1.000
-34.791,-34.791,-25.871,1569.525,15.189,11.353,28.909,-1.000
-41.385,-41.385,-28.974,1541.387,13.236,13.731,23.874,-1.000
-48.111,-48.111,-32.801,1514.141,3.141,10.522,21.811,-1.000
-51.239,-51.239,-36.489,1502.634,6.786,7.721,27.130,1.000
-57.900,-57.900,-40.771,1474.929,7.115,5.681,22.229,-1.000
-62.785,-62.785,-45.174,1455.100,11.540,8.480,21.939,-1.000
-69.763,-69.763,-50.092,1425.723,5.673,8.109,18.803,-1.000
-75.095,-75.095,-55.092,1403.379,6.310,7.841,18.321,-1.000
-71.535,-71.535,-58.381,1417.239,12.676,8.220,36.560,1.000
-67.019,-67.019,-60.109,1430.293,26.220,15.069,38.521,1.000
-63.109,-63.109,-60.709,1437.355,38.545,25.814,37.977,-1.000
-66.659,-66.659,-61.899,1411.420,29.371,31.379,29.578,-1.000
-66.031,-66.031,-62.725,1405.207,22.739,30.218,35.160,1.000
-64.481,-64.481,-63.076,1402.338,17.458,23.189,35.790,1.000
-54.948,-54.948,-61.451,1432.115,43.677,27.958,49.058,1.000
-47.324,-47.324,-58.625,1450.000,65.266,42.134,48.390,-1.000
-38.772,-38.772,-54.655,1470.443,90.013,66.319,51.474,1.000
-31.076,-31.076,-49.939,1486.389,94.490,83.256,52.308,1.000
-27.283,-27.283,-45.408,1486.193,92.170,92.224,48.142,-1.000
-21.640,-21.640,-40.654,1495.925,91.355,92.672,51.901,1.000
-17.672,-17.672,-36.058,1499.487,87.985,90.503,50.726,-1.000
-12.474,-12.474,-31.341,1509.751,92.313,90.551,53.765,1.000
-8.189,-8.189,-26.711,1516.891,91.399,90.566,53.880,1.000
-4.167,-4.167,-22.202,1524.034,94.436,92.716,54.853,1.000
-2.055,-2.055,-18.173,1524.256,93.479,93.105,52.577,-1.000
-2.145,-2.145,-14.967,1517.017,88.787,92.234,49.015,-1.000
-0.256,-0.256,-12.025,1520.278,86.172,89.480,52.786,1.000
3.882,3.882,-8.844,1533.545,88.142,87.700,57.438,1.000
7.808,7.808,-5.513,1545.434,87.849,87.388,58.642,1.000
14.288,14.288,-1.553,1567.956,91.471,89.154,63.914,1.000
21.377,21.377,3.033,1592.057,91.756,90.359,66.755,1.000
28.588,28.588,8.144,1616.068,98.838,94.022,69.049,1.000
32.285,32.285,12.972,1625.275,93.952,94.849,64.919,-1.000
33.197,33.197,17.017,1624.660,85.830,92.873,61.016,-1.000
36.862,36.862,20.986,1638.157,84.612,88.131,65.602,1.000
35.789,35.789,23.947,1632.431,79.372,83.271,57.843,-1.000
34.772,34.772,26.112,1629.581,78.860,80.948,58.193,1.000
36.888,36.888,28.267,1641.507,78.110,78.781,62.929,1.000
39.494,39.494,30.512,1655.175,87.672,81.547,64.709,1.000
41.285,41.285,32.667,1665.123,95.847,87.210,64.974,1.000
40.996,40.996,34.333,1666.645,92.995,92.171,61.915,-1.000
40.748,40.748,35.616,1669.527,88.854,92.565,62.607,1.000
38.031,38.031,36.099,1662.845,78.480,86.776,57.425,-1.000
35.848,35.848,36.049,1659.973,67.435,78.257,58.112,1.000
33.444,33.444,35.528,1656.872,54.826,66.914,57.365,-1.000
27.450,27.450,33.912,1639.218,35.965,52.742,48.535,-1.000
22.808,22.808,31.691,1628.982,24.669,38.487,49.361,1.000
16.867,16.867,28.727,1613.615,10.664,23.766,45.026,-1.000
12.947,12.947,25.571,1607.246,13.290,16.208,47.288,1.000
13.494,13.494,23.155,1618.731,25.779,16.578,55.322,1.000
13.205,13.205,21.165,1624.034,40.413,26.494,53.996,-1.000
13.307,13.307,19.594,1629.573,53.458,39.883,54.985,1.000
15.379,15.379,18.751,1642.222,60.758,51.543,59.208,1.000
17.636,17.636,18.528,1654.035,75.414,63.210,60.706,1.000
16.960,16.960,18.214,1652.533,80.630,72.267,54.704,-1.000
16.990,16.990,17.969,1654.682,81.268,79.104,56.268,1.000
16.064,16.064,17.588,1652.955,73.517,78.472,54.245,-1.000
14.421,14.421,16.955,1648.733,70.565,75.116,52.277,-1.000
13.297,13.297,16.223,1647.289,65.906,69.996,53.095,1.000
10.968,10.968,15.172,1640.906,59.082,65.184,49.484,-1.000
9.579,9.579,14.053,1638.994,57.446,60.811,51.034,1.000
7.768,7.768,12.796,1635.156,50.882,55.803,49.253,-1.000
6.027,6.027,11.442,1631.621,48.323,52.217,48.558,-1.000
3.517,3.517,9.857,1624.764,32.505,43.903,45.379,-1.000
1.899,1.899,8.266,1621.816,22.545,34.458,46.734,1.000
2.578,2.578,7.128,1628.074,24.502,26.517,53.082,1.000
5.092,5.092,6.721,1640.653,48.439,31.829,58.524,1.000
7.159,7.159,6.808,1649.685,70.976,47.972,58.919,1.000
7.469,7.469,6.941,1650.580,78.077,65.831,54.491,-1.000
7.485,7.485,7.050,1650.580,73.362,74.138,53.983,-1.000
6.424,6.424,6.924,1646.453,61.917,71.119,50.475,-1.000
4.382,4.382,6.416,1638.949,48.400,61.226,46.709,-1.000
2.118,2.118,5.556,1631.376,32.069,47.462,44.765,-1.000
-1.064,-1.064,4.232,1620.547,16.064,32.178,40.665,-1.000
-7.485,-7.485,1.889,1596.865,7.085,18.406,31.747,-1.000
-10.994,-10.994,-0.688,1587.077,7.838,10.329,37.156,1.000
-15.690,-15.690,-3.688,1571.894,10.223,8.382,33.082,-1.000
-15.474,-15.474,-6.045,1577.300,23.114,13.725,44.777,1.000
-17.013,-17.013,-8.239,1573.030,24.488,19.275,40.876,-1.000
-17.457,-17.457,-10.082,1572.556,31.431,26.344,42.502,1.000
-19.372,-19.372,-11.940,1564.861,22.512,26.143,38.918,-1.000
-20.206,-20.206,-13.594,1561.591,20.451,24.798,40.285,1.000
-20.353,-20.353,-14.946,1560.567,18.181,20.381,41.167,1.000
-22.925,-22.925,-16.541,1548.648,14.717,17.783,35.658,-1.000
-24.782,-24.782,-18.190,1540.272,13.074,15.324,35.462,-1.000
-26.576,-26.576,-19.867,1532.091,8.073,11.955,34.241,-1.000
-30.261,-30.261,-21.946,1515.844,7.682,9.610,29.668,-1.000
-32.233,-32.233,-24.003,1507.399,7.588,7.781,31.836,1.000
-35.685,-35.685,-26.339,1492.266,5.470,6.914,28.119,-1.000
-33.255,-33.255,-27.723,1501.931,19.968,11.009,43.012,1.000
-30.314,-30.314,-28.241,1511.124,32.853,19.430,44.729,1.000
-28.644,-28.644,-28.322,1513.159,47.695,33.505,42.669,-1.000
-25.914,-25.914,-27.840,1519.093,51.741,44.096,45.682,1.000
-23.968,-23.968,-27.066,1521.009,54.047,51.161,44.558,-1.000
-23.218,-23.218,-26.296,1517.909,55.316,53.701,42.161,-1.000
-23.758,-23.758,-25.789,1510.023,47.358,52.240,39.145,-1.000
-23.752,-23.752,-25.381,1505.428,41.119,47.931,39.674,1.000
-21.257,-21.257,-24.556,1511.642,51.446,46.641,46.665,1.000
-20.367,-20.367,-23.719,1510.318,60.481,51.016,43.469,-1.000
-18.762,-18.762,-22.727,1512.262,70.931,60.953,45.546,1.000
-13.576,-13.576,-20.897,1529.081,76.792,69.401,55.267,1.000
2.177,2.177,-16.282,1588.491,89.483,79.069,71.988,1.000
14.436,14.436,-10.139,1627.857,94.297,86.857,71.844,-1.000
24.381,24.381,-3.235,1656.208,90.485,91.422,72.367,1.000
32.743,32.743,3.961,1678.655,87.560,90.781,73.266,1.000
39.656,39.656,11.100,1696.690,90.354,89.466,74.054,1.000
43.100,43.100,17.500,1702.360,90.452,89.455,69.492,-1.000
46.205,46.205,23.241,1709.890,90.627,90.478,70.642,1.000
48.587,48.587,28.310,1716.900,90.398,90.492,71.260,1.000
48.481,48.481,32.344,1715.647,90.328,90.451,66.748,-1.000
48.567,48.567,35.589,1717.828,89.779,90.168,67.863,1.000
48.938,48.938,38.259,1722.862,89.823,89.976,69.185,1.000
48.437,48.437,40.294,1725.238,91.632,90.411,68.356,-1.000
45.245,45.245,41.285,1717.432,88.389,89.948,60.839,-1.000
41.839,41.839,41.395,1710.601,73.504,84.508,59.615,-1.000
38.802,38.802,40.877,1706.501,49.790,70.561,59.858,1.000
35.155,35.155,39.732,1700.314,24.851,49.382,57.051,-1.000
32.190,32.190,38.224,1697.416,11.882,28.841,57.807,1.000
30.305,30.305,36.640,1698.851,15.608,17.447,59.896,1.000
28.738,28.738,35.060,1700.870,27.332,18.274,60.561,1.000
27.897,27.897,33.627,1705.200,42.226,28.388,62.440,1.000
24.299,24.299,31.762,1697.137,32.843,34.134,52.543,-1.000
20.634,20.634,29.536,1689.378,21.120,32.063,50.661,-1.000
17.410,17.410,27.111,1683.719,5.161,19.708,50.265,-1.000
14.104,14.104,24.509,1677.516,4.985,10.422,48.237,-1.000
10.746,10.746,21.757,1670.844,3.630,4.592,46.145,-1.000
8.645,8.645,19.135,1669.119,8.848,5.821,48.717,1.000
7.166,7.166,16.741,1669.079,18.544,10.341,49.770,1.000
4.536,4.536,14.300,1663.250,20.433,15.942,44.613,-1.000
2.538,2.538,11.947,1659.836,19.135,19.371,45.112,1.000
1.650,1.650,9.888,1660.514,18.379,19.315,48.249,1.000
0.304,0.304,7.971,1658.330,22.786,20.100,45.736,-1.000
0.576,0.576,6.492,1662.426,30.626,23.930,51.469,1.000
0.577,0.577,5.309,1664.304,33.382,28.932,50.584,-1.000
-0.087,-0.087,4.230,1662.803,36.203,33.404,47.734,-1.000
-1.623,-1.623,3.059,1657.552,27.967,32.517,43.647,-1.000
-3.804,-3.804,1.687,1649.891,16.118,26.763,40.033,-1.000
-5.305,-5.305,0.289,1645.471,9.104,17.730,40.903,1.000
-5.615,-5.615,-0.892,1645.887,13.085,12.769,45.103,1.000
-6.780,-6.780,-2.070,1642.048,13.660,11.950,41.239,-1.000
-6.624,-6.624,-2.981,1643.629,24.885,17.210,46.228,1.000
-6.625,-6.625,-3.710,1643.853,27.265,21.937,45.396,-1.000
-4.393,-4.393,-3.846,1653.018,53.975,35.375,54.894,1.000
-2.418,-2.418,-3.561,1659.862,69.973,50.404,55.571,1.000
0.158,0.158,-2.817,1668.611,86.507,70.152,59.324,1.000
1.944,1.944,-1.865,1673.478,85.533,80.671,58.103,-1.000
2.322,2.322,-1.027,1672.548,77.466,83.168,53.031,-1.000
3.309,3.309,-0.160,1674.929,74.503,79.167,56.004,1.000
3.813,3.813,0.634,1675.543,71.531,74.500,54.792,-1.000
3.410,3.410,1.190,1672.802,69.976,72.003,50.950,-1.000
2.999,2.999,1.551,1670.741,63.944,68.483,50.666,-1.000
2.815,2.815,1.804,1670.084,60.252,64.724,51.558,1.000
3.061,3.061,2.055,1671.413,63.367,62.521,53.775,1.000
2.413,2.413,2.127,1668.932,62.144,61.921,49.157,-1.000
0.111,0.111,1.724,1659.891,42.681,56.064,40.866,-1.000
-2.526,-2.526,0.874,1650.387,20.326,41.717,37.647,-1.000
-5.346,-5.346,-0.370,1640.785,3.825,22.277,34.868,-1.000
-7.212,-7.212,-1.739,1635.560,6.056,10.069,36.681,1.000
-8.972,-8.972,-3.185,1630.490,11.159,7.014,35.256,-1.000
-9.912,-9.912,-4.531,1628.513,17.226,11.480,37.567,1.000
-10.441,-10.441,-5.713,1627.596,22.324,16.903,38.243,1.000
-12.465,-12.465,-7.063,1619.757,18.592,19.381,31.584,-1.000
-13.845,-13.845,-8.420,1614.798,14.814,18.577,32.055,1.000
-15.590,-15.590,-9.854,1608.059,6.713,13.373,29.266,-1.000
-14.804,-14.804,-10.844,1611.822,16.615,12.714,42.272,1.000
-15.171,-15.171,-11.709,1609.518,19.351,14.227,37.897,-1.000
-15.471,-15.471,-12.462,1607.209,25.373,20.446,37.231,-1.000
-15.997,-15.997,-13.169,1603.716,18.365,21.030,35.530,-1.000
-16.138,-16.138,-13.763,1601.757,18.546,20.761,36.125,1.000
-16.878,-16.878,-14.386,1597.055,13.966,16.959,33.105,-1.000
-17.746,-17.746,-15.058,1591.910,11.490,14.667,31.430,-1.000
-19.710,-19.710,-15.988,1582.270,6.418,10.625,26.902,-1.000
-23.228,-23.228,-17.436,1566.637,4.731,7.546,21.871,-1.000
-26.115,-26.115,-19.172,1554.561,2.915,4.688,21.108,-1.000
-28.586,-28.586,-21.055,1544.391,1.559,3.068,20.137,-1.000
-29.588,-29.588,-22.762,1540.154,7.962,4.145,24.616,1.000
-30.591,-30.591,-24.327,1535.013,11.797,7.106,23.332,-1.000
-30.017,-30.017,-25.465,1535.805,19.323,13.027,30.446,1.000
-31.164,-31.164,-26.605,1528.237,13.972,15.031,25.548,-1.000
-31.193,-31.193,-27.523,1525.338,15.538,16.277,28.818,1.000
-30.431,-30.431,-28.104,1525.202,15.300,14.936,31.528,1.000
-27.638,-27.638,-28.011,1532.835,29.661,20.166,41.789,1.000
-25.067,-25.067,-27.422,1538.210,39.788,28.249,42.136,1.000
-23.759,-23.759,-26.689,1537.646,44.939,38.129,38.559,-1.000
-23.756,-23.756,-26.103,1531.868,37.980,40.902,34.455,-1.000
-24.887,-24.887,-25.860,1522.152,23.013,35.311,30.643,-1.000
-24.838,-24.838,-25.655,1518.395,21.230,27.408,34.276,1.000
-24.610,-24.610,-25.446,1515.500,23.371,22.538,34.001,-1.000
